2026-01-03 02:54:35,202 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 20:39:34,392 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 20:39:34,392 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 20:39:34,393 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 20:39:34,393 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 20:39:34,393 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 20:39:34,456 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 20:39:35,334 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 20:39:35,335 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 20:39:35,335 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 20:39:35,335 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 20:39:35,335 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 20:39:35,335 | INFO    | system:global | model_manager:73 | __init__ | Loading Embedding Factory
2026-01-03 20:39:35,336 | INFO    | system:global | embedding_factory:72 | load_config | EmbeddingFactory config loaded
2026-01-03 20:39:35,336 | INFO    | system:global | embedding_factory:115 | get | Provider and Model: 'ollama' and 'nomic-embed-text:latest'
2026-01-03 20:39:35,336 | INFO    | system:global | embedding_factory:116 | get | Embedding Config chosen: {'module': 'llm.embeddings.adapters.ollama_embedding_client', 'class': 'OllamaEmbeddingClient', 'endpoint': 'http://localhost:11434/api/embeddings', 'models': ['nomic-embed-text:latest']}
2026-01-03 20:39:35,336 | INFO    | system:global | ollama_embedding_client:51 | __init__ | Adapter 'llm.embeddings.adapters.ollama_embedding_client' initialized ...
2026-01-03 20:39:35,336 | INFO    | system:global | model_manager:80 | __init__ | Loading Store Factory
2026-01-03 20:39:35,336 | INFO    | system:global | store_factory:70 | load_config | StoreFactory config loaded
2026-01-03 20:39:35,337 | INFO    | system:global | model_manager:87 | __init__ | Initializing Memory Manager
2026-01-03 20:39:35,337 | INFO    | system:global | memory_manager:46 | __init__ | Memory Manager initialized
2026-01-03 20:39:35,337 | INFO    | system:global | model_manager:97 | __init__ | Loading Chat Model Factory
2026-01-03 20:39:35,337 | INFO    | system:global | chatmodel_factory:52 | load_config | ChatModelFactory config loaded
2026-01-03 20:39:35,337 | INFO    | system:global | chatmodel_factory:85 | get | Provider and Model: 'ollama' and 'qwen2:0.5b'
2026-01-03 20:39:35,337 | INFO    | system:global | chatmodel_factory:86 | get | ChatModel Config chosen: {'module': 'llm.chatmodels.adapters.ollama_chatmodel', 'class': 'OllamaChatModel', 'endpoint': 'http://localhost:11434', 'models': ['qwen2:0.5b', 'llama3.2'], 'max_tokens': 512, 'temperature': 0.7, 'request_timeout': 120.0, 'apis': {'chat': {'uri': '/api/chat', 'payload_template': {'messages': [{'role': 'system', 'content': ''}, {'role': 'user', 'content': ''}], 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'generate': {'uri': '/api/generate', 'payload_template': {'prompt': '', 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'response': '', 'done': True, 'done_reason': 'stop', 'context': [], 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'models': {'uri': '/api/tags', 'response_template': {'models': [{'name': '', 'model': '', 'size': ''}]}}}}
2026-01-03 20:39:35,357 | INFO    | system:global | chatmodel_factory:93 | get | Provider and Model: 'ollama' and 'qwen2:0.5b'
2026-01-03 20:39:35,357 | INFO    | system:global | chatmodel_factory:94 | get | Chat Model Config chosen: {'module': 'llm.chatmodels.adapters.ollama_chatmodel', 'class': 'OllamaChatModel', 'endpoint': 'http://localhost:11434', 'models': ['qwen2:0.5b', 'llama3.2'], 'max_tokens': 512, 'temperature': 0.7, 'request_timeout': 120.0, 'apis': {'chat': {'uri': '/api/chat', 'payload_template': {'messages': [{'role': 'system', 'content': ''}, {'role': 'user', 'content': ''}], 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'generate': {'uri': '/api/generate', 'payload_template': {'prompt': '', 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'response': '', 'done': True, 'done_reason': 'stop', 'context': [], 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'models': {'uri': '/api/tags', 'response_template': {'models': [{'name': '', 'model': '', 'size': ''}]}}}}
2026-01-03 20:40:46,402 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 20:40:46,402 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-03 20:40:46,402 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 20:40:46,402 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 20:40:46,403 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 20:40:46,403 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 20:40:46,403 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 20:40:46,403 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 20:40:46,467 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 20:40:47,431 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 20:40:47,431 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 20:40:47,432 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 20:40:47,432 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 20:40:47,432 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 20:40:47,432 | INFO    | system:global | model_manager:73 | __init__ | Loading Embedding Factory
2026-01-03 20:40:47,432 | INFO    | system:global | embedding_factory:72 | load_config | EmbeddingFactory config loaded
2026-01-03 20:40:47,432 | INFO    | system:global | embedding_factory:115 | get | Provider and Model: 'ollama' and 'nomic-embed-text:latest'
2026-01-03 20:40:47,432 | INFO    | system:global | embedding_factory:116 | get | Embedding Config chosen: {'module': 'llm.embeddings.adapters.ollama_embedding_client', 'class': 'OllamaEmbeddingClient', 'endpoint': 'http://localhost:11434/api/embeddings', 'models': ['nomic-embed-text:latest']}
2026-01-03 20:40:47,433 | INFO    | system:global | ollama_embedding_client:51 | __init__ | Adapter 'llm.embeddings.adapters.ollama_embedding_client' initialized ...
2026-01-03 20:40:47,433 | INFO    | system:global | model_manager:80 | __init__ | Loading Store Factory
2026-01-03 20:40:47,433 | INFO    | system:global | store_factory:69 | load_config | StoreFactory config loaded
2026-01-03 20:40:47,433 | INFO    | system:global | model_manager:87 | __init__ | Initializing Memory Manager
2026-01-03 20:40:47,433 | INFO    | system:global | memory_manager:46 | __init__ | Memory Manager initialized
2026-01-03 20:40:47,433 | INFO    | system:global | model_manager:97 | __init__ | Loading Chat Model Factory
2026-01-03 20:40:47,434 | INFO    | system:global | chatmodel_factory:53 | load_config | ChatModelFactory config loaded
2026-01-03 20:40:47,434 | INFO    | system:global | chatmodel_factory:86 | get | Provider and Model: 'ollama' and 'qwen2:0.5b'
2026-01-03 20:40:47,434 | INFO    | system:global | chatmodel_factory:87 | get | ChatModel Config chosen: {'module': 'llm.chatmodels.adapters.ollama_chatmodel', 'class': 'OllamaChatModel', 'endpoint': 'http://localhost:11434', 'models': ['qwen2:0.5b', 'llama3.2'], 'max_tokens': 512, 'temperature': 0.7, 'request_timeout': 120.0, 'apis': {'chat': {'uri': '/api/chat', 'payload_template': {'messages': [{'role': 'system', 'content': ''}, {'role': 'user', 'content': ''}], 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'generate': {'uri': '/api/generate', 'payload_template': {'prompt': '', 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'response': '', 'done': True, 'done_reason': 'stop', 'context': [], 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'models': {'uri': '/api/tags', 'response_template': {'models': [{'name': '', 'model': '', 'size': ''}]}}}}
2026-01-03 20:40:47,448 | INFO    | system:global | chatmodel_factory:94 | get | Provider and Model: 'ollama' and 'qwen2:0.5b'
2026-01-03 20:40:47,448 | INFO    | system:global | chatmodel_factory:95 | get | Chat Model Config chosen: {'module': 'llm.chatmodels.adapters.ollama_chatmodel', 'class': 'OllamaChatModel', 'endpoint': 'http://localhost:11434', 'models': ['qwen2:0.5b', 'llama3.2'], 'max_tokens': 512, 'temperature': 0.7, 'request_timeout': 120.0, 'apis': {'chat': {'uri': '/api/chat', 'payload_template': {'messages': [{'role': 'system', 'content': ''}, {'role': 'user', 'content': ''}], 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'generate': {'uri': '/api/generate', 'payload_template': {'prompt': '', 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'response': '', 'done': True, 'done_reason': 'stop', 'context': [], 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'models': {'uri': '/api/tags', 'response_template': {'models': [{'name': '', 'model': '', 'size': ''}]}}}}
2026-01-03 20:42:54,400 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-03 20:42:54,400 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-03 20:42:54,400 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-03 20:42:54,401 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-03 20:42:54,401 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-03 20:42:54,401 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-03 20:42:54,401 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-03 20:42:54,401 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-03 20:42:54,491 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-03 20:42:55,473 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-03 20:42:55,473 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 20:42:55,474 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-03 20:42:55,474 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-03 20:42:55,474 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-03 20:42:55,474 | INFO    | system:global | model_manager:73 | __init__ | Loading Embedding Factory
2026-01-03 20:42:55,474 | INFO    | system:global | embedding_factory:72 | load_config | EmbeddingFactory config loaded
2026-01-03 20:42:55,474 | INFO    | system:global | embedding_factory:115 | get | Provider and Model: 'ollama' and 'nomic-embed-text:latest'
2026-01-03 20:42:55,475 | INFO    | system:global | embedding_factory:116 | get | Embedding Config chosen: {'module': 'llm.embeddings.adapters.ollama_embedding_client', 'class': 'OllamaEmbeddingClient', 'endpoint': 'http://localhost:11434/api/embeddings', 'models': ['nomic-embed-text:latest']}
2026-01-03 20:42:55,497 | INFO    | system:global | ollama_embedding_client:51 | __init__ | Adapter 'llm.embeddings.adapters.ollama_embedding_client' initialized ...
2026-01-03 20:42:55,497 | INFO    | system:global | model_manager:80 | __init__ | Loading Store Factory
2026-01-03 20:42:55,497 | INFO    | system:global | store_factory:69 | load_config | StoreFactory config loaded
2026-01-03 20:42:55,498 | INFO    | system:global | model_manager:87 | __init__ | Initializing Memory Manager
2026-01-03 20:42:55,498 | INFO    | system:global | memory_manager:46 | __init__ | Memory Manager initialized
2026-01-03 20:42:55,498 | INFO    | system:global | model_manager:97 | __init__ | Loading Chat Model Factory
2026-01-03 20:42:55,498 | INFO    | system:global | chatmodel_factory:53 | load_config | ChatModelFactory config loaded
2026-01-03 20:42:55,498 | INFO    | system:global | chatmodel_factory:86 | get | Provider and Model: 'ollama' and 'qwen2:0.5b'
2026-01-03 20:42:55,498 | INFO    | system:global | chatmodel_factory:87 | get | ChatModel Config chosen: {'module': 'llm.chatmodels.adapters.ollama_chatmodel', 'class': 'OllamaChatModel', 'endpoint': 'http://localhost:11434', 'models': ['qwen2:0.5b', 'llama3.2'], 'max_tokens': 512, 'temperature': 0.7, 'request_timeout': 120.0, 'apis': {'chat': {'uri': '/api/chat', 'payload_template': {'messages': [{'role': 'system', 'content': ''}, {'role': 'user', 'content': ''}], 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'generate': {'uri': '/api/generate', 'payload_template': {'prompt': '', 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'response': '', 'done': True, 'done_reason': 'stop', 'context': [], 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'models': {'uri': '/api/tags', 'response_template': {'models': [{'name': '', 'model': '', 'size': ''}]}}}}
